experiment,ablation,arm,reference_arm,model,seed,logical_model,model_reference,architecture_differs,regime,observation_mode,reference_observation_mode,logical_dof,dof,dof_reference,horizon_samples,horizon_s,lookback,reference_lookback,parameter_matched,arm_parameter_matched,privileged_information,vehicle_blind_to_arm,capacity_confounded,n_params,n_params_reference,param_delta_frac,not_fittable,raw_rmse_comparable,on_residual_floor,note,skill,skill_reference,skill_diff,nrmse,nrmse_reference,nrmse_diff,skill_diff_ci_lo,skill_diff_ci_hi,skill_diff_ci_point,skill_diff_ci_reason,ci_resample_unit,ci_n_units,ci_n_realizations,n_boot,ci_level,bootstrap_seed
e04f_revin,normalization,revin,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,20,2.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9928189880317992,0.993820930206038,-0.001001942174238768,0.0865317503169803,0.080268327425663,0.0062634228913172885,-0.0026832478875957835,0.003303735435642847,-0.001001942174238892,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,30,3.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.994595901660114,0.9947004983616848,-0.0001045967015708138,0.1054861713490273,0.1044603372078749,0.0010258341411523986,-0.0012697982825022082,0.0029692406500150008,-0.0001045967015707314,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,30,3.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9943751953752014,0.9953124015310822,-0.0009372061558808875,0.1076186721163092,0.098244695275236,0.009373976841073203,-0.0026492067405370434,0.0015798103634959487,-0.0009372061558809153,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,30,3.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9947129132343734,0.9951683730636136,-0.00045545982924022343,0.1043379085070287,0.0997425816600988,0.004595326846929898,-0.0016540766383283546,0.001797905596513893,-0.0004554598292402642,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,50,5.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9956905906244864,0.9936516397188162,0.0020389509056701893,0.1264187407275112,0.1534381546584415,-0.027019413930930297,0.0005925477470202461,0.005717092410693813,0.0020389509056702353,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,50,5.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9954887207276328,0.9940125188852948,0.0014762018423379875,0.129345832507175,0.1490131729110957,-0.019667340403920708,-0.00012741262687295164,0.004685483279607325,0.0014762018423378825,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,50,5.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9955569645918112,0.9947142442266536,0.0008427203651576454,0.1283637721664626,0.1400090569218553,-0.011645284755392699,-0.0004939328230981477,0.0038037187289607657,0.0008427203651577312,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,100,10.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9256466177241476,0.8391465335912642,0.08650008413288335,0.2757905273211238,0.4056431933228136,-0.12985266600168982,0.04971167350773102,0.11755584335040387,0.08650008413288335,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,100,10.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9200986846422948,0.8484122658653119,0.0716864187769829,0.2858945951902494,0.393786670517683,-0.10789207532743361,0.031127603799444174,0.1027727253302702,0.07168641877698301,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,100,10.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.92342180408156,0.8396770523783368,0.08374475170322326,0.2798862388616424,0.4049737048918845,-0.12508746603024212,0.03516590257603137,0.12056801501580018,0.08374475170322329,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,150,15.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.8833413683603084,0.8028241462112025,0.08051722214910595,0.4922172494550522,0.6399193685419239,-0.1477021190868717,0.05618859716621452,0.10003892348312832,0.08051722214910603,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,150,15.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.8760646658005271,0.8069184877642539,0.06914617803627321,0.5073363280863503,0.6332405770933723,-0.12590424900702202,0.03612252839163813,0.09346225041982709,0.06914617803627318,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,150,15.0,200,200,True,False,False,False,False,196816.0,196804.0,6.097437043962521e-05,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.8771760262410928,0.7980069985450099,0.07916902769608292,0.5050564970817105,0.6476890449940713,-0.1426325479123608,0.03548622915330053,0.10825416273745868,0.07916902769608303,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave,heave,heave,10,1.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-2.720246036516437,-2.720246036516437,0.0,1.0684753777571934,1.0684753777571934,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave,heave,heave,20,2.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.0830184125925275,-0.0830184125925275,0.0,1.100426152616848,1.100426152616848,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave,heave,heave,30,3.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4297969449014116,0.4297969449014116,0.0,1.10765334634026,1.10765334634026,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave,heave,heave,50,5.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.6909915525766708,0.6909915525766708,0.0,1.053715179698176,1.053715179698176,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave,heave,heave,100,10.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.2867089129907052,0.2867089129907052,0.0,0.9533731846312192,0.9533731846312192,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave,heave,heave,150,15.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4541478933096211,0.4541478933096211,0.0,1.048621770559013,1.048621770559013,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,10,1.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-2.156658936021811,-2.156658936021811,0.0,1.0641588244802629,1.0641588244802629,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,20,2.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.0715940133949282,0.0715940133949282,0.0,1.091343197123653,1.091343197123653,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,30,3.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.5010106912815555,0.5010106912815555,0.0,1.092931590837856,1.092931590837856,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,50,5.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.7077185611258547,0.7077185611258547,0.0,1.0309478108113572,1.0309478108113572,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,100,10.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.1375917767565697,0.1375917767565697,0.0,0.9719533240498311,0.9719533240498311,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,150,15.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.52510063525281,0.52510063525281,0.0,1.0391775536400636,1.0391775536400636,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,10,1.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-1.4106808001695277,-1.4106808001695277,0.0,1.0549407421732382,1.0549407421732382,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,20,2.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.2590736834967171,0.2590736834967171,0.0,1.079837587386934,1.079837587386934,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,30,3.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.5745014612642354,0.5745014612642354,0.0,1.0764117484570153,1.0764117484570153,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,50,5.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.6952712209283369,0.6952712209283369,0.0,1.0137849342784684,1.0137849342784684,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,100,10.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.308150815659111,0.308150815659111,0.0,0.9913034261942748,0.9913034261942748,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,150,15.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.5108980121482962,0.5108980121482962,0.0,1.0209154437034575,1.0209154437034575,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,10,1.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.8263659642029386,-0.8263659642029386,0.0,1.0489650689892156,1.0489650689892156,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,20,2.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4132918092711489,0.4132918092711489,0.0,1.0678903993345037,1.0678903993345037,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,30,3.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.638584000199518,0.638584000199518,0.0,1.0555447332493022,1.0555447332493022,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,50,5.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.6732579845081277,0.6732579845081277,0.0,0.9913141580172466,0.9913141580172466,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,100,10.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.3973356541846095,0.3973356541846095,0.0,1.0066499787065115,1.0066499787065115,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,150,15.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.5157135601653577,0.5157135601653577,0.0,1.0098411375505665,1.0098411375505665,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll,roll,roll,10,1.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-3.63615857215768,-3.63615857215768,0.0,1.121641038125389,1.121641038125389,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll,roll,roll,20,2.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.304777021787743,-0.304777021787743,0.0,1.1472792112082657,1.1472792112082657,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll,roll,roll,30,3.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.3527240953526349,0.3527240953526349,0.0,1.1394837560816349,1.1394837560816349,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll,roll,roll,50,5.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.7076553205777212,0.7076553205777212,0.0,1.038329600913231,1.038329600913231,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll,roll,roll,100,10.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.2234118694669118,0.2234118694669118,0.0,0.9235488759710953,0.9235488759710953,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll,roll,roll,150,15.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.3598155413360776,0.3598155413360776,0.0,1.1181294572162055,1.1181294572162055,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,10,1.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-3.450161018503483,-3.450161018503483,0.0,1.1195050922092191,1.1195050922092191,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,20,2.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.2515318501844503,-0.2515318501844503,0.0,1.1423616535682164,1.1423616535682164,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,30,3.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.3775269471043667,0.3775269471043667,0.0,1.1321244917193605,1.1321244917193605,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,50,5.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.7143720025464866,0.7143720025464866,0.0,1.0292075688711768,1.0292075688711768,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,100,10.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.1483350769801881,0.1483350769801881,0.0,0.9333904670580168,0.9333904670580168,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin,normalization,revin,reference,window_mean,0.0,window_mean,window_mean,False,unseen_seastate,ideal,ideal,roll_rate,roll_rate,roll_rate,150,15.0,200,200,True,False,False,False,False,0.0,0.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.405022994037119,0.405022994037119,0.0,1.1115998542510157,1.1115998542510157,0.0,0.0,0.0,0.0,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave,heave,heave,10,1.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9999886159828972,0.9999886159801814,2.715827562838058e-12,0.0018647730620821,0.001864773284519,-2.2243690006237826e-10,-6.4875721041842915e-12,1.1087191047121716e-11,2.7158548542396185e-12,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave,heave,heave,20,2.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.999734191845643,0.9997341917608586,8.478440172154933e-11,0.017222389343121,0.0172223920898179,-2.746696897704126e-09,-7.72336409833162e-11,2.331048775765221e-10,8.478434658986886e-11,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave,heave,heave,30,3.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9979391306798502,0.997939131287283,-6.074327707494831e-10,0.0666286433378163,0.0666286335185556,9.819260710086652e-09,-1.1869694451719506e-09,-8.181772669850317e-11,-6.074327959029735e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave,heave,heave,50,5.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9764838057259236,0.9764837979441758,7.781747801693939e-09,0.291763193621077,0.2917632418947763,-4.827369931570402e-08,-2.2537189274356158e-08,3.869641038460254e-08,7.781747739243894e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave,heave,heave,100,10.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.7362315835197386,0.7362315526287921,3.0890946467465596e-08,0.5623544445242239,0.5623544774539824,-3.2929758475575e-08,4.880996953837703e-09,4.856054469509763e-08,3.089094630093214e-08,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave,heave,heave,150,15.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.738869138200045,0.7388691302298557,7.97018928633264e-09,0.7419873549211612,0.7419873662445635,-1.1323402326901544e-08,-6.090198939046055e-08,6.580632218589066e-08,7.97018928633264e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,10,1.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9997151422381524,0.9997151418603843,3.7776803907263456e-10,0.0099630022431353,0.0099630088494178,-6.606282500210003e-09,-7.19842479591018e-10,1.3447635480170962e-09,3.7776795033068675e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,20,2.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9978785417737984,0.9978785423114944,-5.376959988367958e-10,0.0515932805871832,0.0515932740488742,6.5383090053217074e-09,-1.1046733595465422e-09,-8.912375652476852e-11,-5.376959303152185e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,30,3.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9928573338513942,0.9928573271513854,6.700008770010868e-09,0.1300402403592514,0.1300403013498201,-6.099056867880925e-08,1.9289842852383882e-10,1.5093254720956874e-08,6.700008719703887e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
