model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
persistence,pitch_imu,20,2.0,542880,0.12267707473241954,0.0922673493386972,0.12267707473241954,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_imu,30,3.0,542880,0.16069881098649122,0.1198723848751754,0.16069881098649122,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_imu,50,5.0,542880,0.1770328950899934,0.12915865704313884,0.1770328950899934,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_imu,100,10.0,542880,0.11018934913367359,0.08362964567222111,0.11018934913367359,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_imu,150,15.0,542880,0.1423593302052436,0.10301346126176257,0.1423593302052436,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_imu,10,1.0,542880,0.43606026730387726,0.2972416040137864,0.43606026730387726,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_imu,20,2.0,542880,0.8315698274257227,0.5642193724406342,0.8315698274257227,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_imu,30,3.0,542880,1.1510778266627046,0.7745819970219253,1.1510778266627046,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_imu,50,5.0,542880,1.4712293274911479,0.9589310506851123,1.4712293274911479,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_imu,100,10.0,542880,0.7899604023666095,0.4871631443463837,0.7899604023666095,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_imu,150,15.0,542880,1.1357286053592752,0.7562887316430356,1.1357286053592752,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate_imu,10,1.0,542880,1.496810441564234,0.9501529358512627,1.496810441564234,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate_imu,20,2.0,542880,2.8699035942664333,1.81112653707153,2.8699035942664333,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate_imu,30,3.0,542880,4.009937432526677,2.5065861631578583,4.009937432526677,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate_imu,50,5.0,542880,5.2850940338863674,3.19988805052739,5.2850940338863674,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate_imu,100,10.0,542880,2.641612470687322,1.5646791452067628,2.641612470687322,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,roll_rate_imu,150,15.0,542880,4.093806745232199,2.5390484613815545,4.093806745232199,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate_imu,10,1.0,542880,0.05631446607411629,0.043816749204356846,0.05631446607411629,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate_imu,20,2.0,542880,0.09384900519446253,0.0718511518530053,0.09384900519446253,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate_imu,30,3.0,542880,0.11957724780030603,0.09089807970217904,0.11957724780030603,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate_imu,50,5.0,542880,0.12246467526074634,0.09172761533840904,0.12246467526074634,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate_imu,100,10.0,542880,0.08852671163804054,0.06838209998059605,0.08852671163804054,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,pitch_rate_imu,150,15.0,542880,0.09897888621513858,0.07362007928405274,0.09897888621513858,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate_imu,10,1.0,542880,0.2692264697030541,0.1906288313120202,0.2692264697030541,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate_imu,20,2.0,542880,0.5100375538939901,0.3597245380490302,0.5100375538939901,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate_imu,30,3.0,542880,0.6981319735930894,0.4889235524510803,0.6981319735930894,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate_imu,50,5.0,542880,0.8589313718674813,0.5844545913714226,0.8589313718674813,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate_imu,100,10.0,542880,0.4364076754295744,0.29559084859014517,0.4364076754295744,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
persistence,heave_rate_imu,150,15.0,542880,0.6878237986118816,0.46870754610654775,0.6878237986118816,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_heading
window_mean,roll_imu,10,1.0,542880,5.6547371397582245,3.255143846470922,2.6985610675040856,-3.3909687090519265,480,-3.433749082899523,-3.3344990644828325,0,True,0,0.0,,,,unseen_heading
window_mean,roll_imu,20,2.0,542880,5.7716578752812016,3.3178548096770495,5.191027858910364,-0.2362162271216075,480,-0.24800197505367444,-0.22068201576504673,0,True,0,0.0,,,,unseen_heading
window_mean,roll_imu,30,3.0,542880,5.721672844515012,3.2890399497595895,7.291137761642001,0.38417766536998554,480,0.3790018852488014,0.39087577605980767,0,True,0,0.0,,,,unseen_heading
window_mean,roll_imu,50,5.0,542880,5.2018932558135,3.0054823710413627,9.760650010460157,0.715969229914818,480,0.7148072115636958,0.7173563013699226,0,True,0,0.0,,,,unseen_heading
window_mean,roll_imu,100,10.0,542880,4.7243042793977175,2.797943573537253,5.0273262178872296,0.11691686856204397,480,0.09527493834201327,0.13361355809966782,0,True,0,0.0,,,,unseen_heading
window_mean,roll_imu,150,15.0,542880,5.636167816001561,3.2233710445685015,7.374167970357992,0.4158265973753157,480,0.405461051079162,0.42845319090467526,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_imu,10,1.0,542880,0.10033662293797692,0.07388545654568429,0.07017212762229766,-1.0445120303522755,480,-1.0852347914154936,-1.001042647862156,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_imu,20,2.0,542880,0.10262653954899656,0.07551753218307822,0.12267707473241954,0.30017001346460326,480,0.2894384362679127,0.31157584892253537,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_imu,30,3.0,542880,0.10221749099993897,0.0751407508600214,0.16069881098649122,0.5954007191260076,480,0.5903995772854407,0.6005621030384313,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_imu,50,5.0,542880,0.09573408500273264,0.070401144315587,0.1770328950899934,0.7075677684594363,480,0.7066321434245345,0.7084041732028356,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_imu,100,10.0,542880,0.09606252556474232,0.07142084795242377,0.11018934913367359,0.23997344732865955,480,0.2285479539507137,0.2521597724589446,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_imu,150,15.0,542880,0.09738330818845335,0.07157497972469204,0.1423593302052436,0.5320524524052312,480,0.5237528200462076,0.5399615248642277,0,True,0,0.0,,,,unseen_heading
window_mean,heave_imu,10,1.0,542880,0.8237481055985446,0.5298365914136451,0.43606026730387726,-2.568583181372056,480,-2.6492347401135463,-2.4727399941000843,0,True,0,0.0,,,,unseen_heading
window_mean,heave_imu,20,2.0,542880,0.84694237203459,0.5443904542997595,0.8315698274257227,-0.037314086839636884,480,-0.059692649982718414,-0.010942063371156328,0,True,0,0.0,,,,unseen_heading
window_mean,heave_imu,30,3.0,542880,0.8499964130724832,0.5461016212427808,1.1510778266627046,0.4547134195719611,480,0.4446129651387709,0.46671069919274144,0,True,0,0.0,,,,unseen_heading
window_mean,heave_imu,50,5.0,542880,0.8002431494799472,0.514506818324038,1.4712293274911479,0.7041420913649692,480,0.7020349363246139,0.7065604452584079,0,True,0,0.0,,,,unseen_heading
window_mean,heave_imu,100,10.0,542880,0.729843692835062,0.48289175364321363,0.7899604023666095,0.14641048096464693,480,0.10834861900409411,0.17767249388169434,0,True,0,0.0,,,,unseen_heading
window_mean,heave_imu,150,15.0,542880,0.8141199736657412,0.5200727108728064,1.1357286053592752,0.4861602580009974,480,0.47021686340135066,0.504180835871322,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate_imu,10,1.0,542880,3.0391566983313867,1.8173945930211495,1.496810441564234,-3.122613085571693,480,-3.180131688359305,-3.052165495076652,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate_imu,20,2.0,542880,3.0962277997020817,1.850385185496883,2.8699035942664333,-0.1639416122488193,480,-0.1789595642500761,-0.14524281057515792,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate_imu,30,3.0,542880,3.06629122947481,1.8332652711065927,4.009937432526677,0.41527507220409576,480,0.4088888875772293,0.42321461296681556,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate_imu,50,5.0,542880,2.791738738973587,1.6790866188752716,5.2850940338863674,0.7209743629223209,480,0.7198532981712036,0.7222586462047723,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate_imu,100,10.0,542880,2.5851838364805744,1.593412069621455,2.641612470687322,0.042266559923831104,480,0.017094424122850567,0.06198811800417474,0,True,0,0.0,,,,unseen_heading
window_mean,roll_rate_imu,150,15.0,542880,3.0143368196114566,1.7902077734210153,4.093806745232199,0.4578382401485269,480,0.44724436601738526,0.47012439777376896,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate_imu,10,1.0,542880,0.0716716543651558,0.054266545452198695,0.05631446607411629,-0.6197758393064923,480,-0.6445832250343029,-0.5921667234444381,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate_imu,20,2.0,542880,0.07308532208834363,0.05528560674270861,0.09384900519446253,0.393541644930659,480,0.38814528115593194,0.3992264080027979,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate_imu,30,3.0,542880,0.07247559593179549,0.054769821570719225,0.11957724780030603,0.6326445534962037,480,0.6301578012420614,0.6351035037803362,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate_imu,50,5.0,542880,0.06784630938363087,0.051294779217539804,0.12246467526074634,0.6930760445735087,480,0.6918168338730586,0.6941419093413923,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate_imu,100,10.0,542880,0.06974667382706529,0.052991574213503985,0.08852671163804054,0.37927628584437956,480,0.3722916533870471,0.38701500694733676,0,True,0,0.0,,,,unseen_heading
window_mean,pitch_rate_imu,150,15.0,542880,0.06903245094281618,0.05219767243411433,0.09897888621513858,0.5135687576332775,480,0.5069355250294738,0.519697627776861,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate_imu,10,1.0,542880,0.4749694090989818,0.3211330489425079,0.2692264697030541,-2.112402573765817,480,-2.1841747676324297,-2.0315337454028075,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate_imu,20,2.0,542880,0.4873579822031774,0.3295619734425849,0.5100375538939901,0.08695568092067485,480,0.06753738143493157,0.10910058303515995,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate_imu,30,3.0,542880,0.48799899039261246,0.3298723349358241,0.6981319735930894,0.5113895064626708,480,0.5026993640357076,0.5214462370969309,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate_imu,50,5.0,542880,0.4580502459382872,0.3096185157026798,0.8589313718674813,0.7156132810717701,480,0.7139804043501788,0.7173415874350684,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate_imu,100,10.0,542880,0.4334727216898908,0.2994693715560543,0.4364076754295744,0.013405284761908054,480,-0.022805732980886353,0.04492832669237881,0,True,0,0.0,,,,unseen_heading
window_mean,heave_rate_imu,150,15.0,542880,0.46606229330441806,0.3129317133342205,0.6878237986118816,0.5408722537189374,480,0.5286737465985635,0.5539915842351544,0,True,0,0.0,,,,unseen_heading
damped_persistence,roll_imu,10,1.0,542880,3.417177725854689,1.9999150840736368,2.6985610675040856,-0.6035061605532075,480,-0.6151314818231689,-0.5882161335104292,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_imu,20,2.0,542880,5.067422123407008,2.95498803268517,5.191027858910364,0.047055852863721714,480,0.040325141161493744,0.05587190616571501,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_imu,30,3.0,542880,5.665094172884762,3.289641800941317,7.291137761642001,0.39629654783207235,480,0.39230859959523484,0.4014270743157591,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_imu,50,5.0,542880,5.359460485109974,3.100776611074197,9.760650010460157,0.6985018403375921,480,0.6973866528834093,0.6998087161167914,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_imu,100,10.0,542880,4.719603267301528,2.795042532233338,5.0273262178872296,0.11867345271876151,480,0.09710671355637991,0.13531664604475038,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_imu,150,15.0,542880,5.636127516959088,3.223369268697057,7.374167970357992,0.4158349511168543,480,0.4054706367993906,0.4284599118764386,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_imu,10,1.0,542880,0.07639590743562603,0.05713616252162569,0.07017212762229766,-0.18525255058719692,480,-0.2012892785934302,-0.16826956064126566,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_imu,20,2.0,542880,0.10010806653698202,0.07408870936634301,0.12267707473241954,0.3340964593620743,480,0.3262868506523487,0.3424202894938278,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_imu,30,3.0,542880,0.10419486920979248,0.07676690827174669,0.16069881098649122,0.5795955147156611,480,0.5751727998629399,0.5841701116139152,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_imu,50,5.0,542880,0.0963741541284551,0.07085350533654378,0.1770328950899934,0.7036443473249545,480,0.70273261222496,0.7044694493008518,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_imu,100,10.0,542880,0.09605958520803884,0.07141896668111931,0.11018934913367359,0.24001997358755933,480,0.22859647568330801,0.2522045013980197,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_imu,150,15.0,542880,0.097383314840139,0.07157498312870655,0.1423593302052436,0.5320523884796953,480,0.5237527700085883,0.5399614482132039,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_imu,10,1.0,542880,0.5427437091999946,0.35593486504331173,0.43606026730387726,-0.5491610294375493,480,-0.5750583931431261,-0.5187247058726329,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_imu,20,2.0,542880,0.7777713060799988,0.5077273497224237,0.8315698274257227,0.12520480747939255,480,0.11075210414558112,0.14219310136707553,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_imu,30,3.0,542880,0.8530393268955061,0.5535054388454885,1.1510778266627046,0.45080227347420954,480,0.4423819458420755,0.46072613064960916,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_imu,50,5.0,542880,0.8134940055168763,0.5235698929324748,1.4712293274911479,0.6942630230885293,480,0.6922314180019012,0.6965995551128323,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_imu,100,10.0,542880,0.7296494514726716,0.4827572728211015,0.7899604023666095,0.14686477091554007,480,0.10884321024383686,0.17809403788999137,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_imu,150,15.0,542880,0.8141200472018544,0.5200733890824216,1.1357286053592752,0.48616016517492655,480,0.4702171637436222,0.5041803465802678,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_rate_imu,10,1.0,542880,1.8695810808198028,1.141955994360435,1.496810441564234,-0.5601092110271322,480,-0.5755830310377479,-0.5412184141745764,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_rate_imu,20,2.0,542880,2.7494130238975183,1.6720073708738983,2.8699035942664333,0.08220570283994033,480,0.07353965550001491,0.09300697794551012,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_rate_imu,30,3.0,542880,3.0528655804339637,1.846767559463413,4.009937432526677,0.4203842578111373,480,0.41541590515065135,0.42652103926519896,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_rate_imu,50,5.0,542880,2.8717750250094727,1.7288880809818832,5.2850940338863674,0.7047462713252276,480,0.7036746940591844,0.705955667583114,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_rate_imu,100,10.0,542880,2.582940430885425,1.592034880208725,2.641612470687322,0.04392806829628926,480,0.01882739420440812,0.0635946009940601,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,roll_rate_imu,150,15.0,542880,3.014329924262187,1.7902118451245455,4.093806745232199,0.4578407205550926,480,0.4472478746186993,0.4701256176411899,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_rate_imu,10,1.0,542880,0.05837688605590857,0.044655469303303545,0.05631446607411629,-0.07458780706625578,480,-0.08594318920360791,-0.062070067340096347,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_rate_imu,20,2.0,542880,0.07251498687582757,0.05499219793259282,0.09384900519446253,0.40296993934104486,480,0.3986340780279907,0.40751263030119994,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_rate_imu,30,3.0,542880,0.07368212870116203,0.05571463767770615,0.11957724780030603,0.6203116938717238,480,0.6180065384997635,0.6225694897736044,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_rate_imu,50,5.0,542880,0.06803545920741173,0.05143097231614449,0.12246467526074634,0.6913623024906332,480,0.6901124665919928,0.6924200962421935,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_rate_imu,100,10.0,542880,0.06974641594031837,0.052991420953185646,0.08852671163804054,0.37928087605964456,480,0.37229651018223064,0.38701929281527014,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,pitch_rate_imu,150,15.0,542880,0.06903245114337053,0.05219767244868469,0.09897888621513858,0.5135687548068995,480,0.506935523322851,0.5196976238897909,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_rate_imu,10,1.0,542880,0.32970163016969206,0.2263792805148806,0.2692264697030541,-0.499707889047734,480,-0.5249918214990871,-0.47100427911057957,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_rate_imu,20,2.0,542880,0.4586431055718355,0.3137026035558837,0.5100375538939901,0.19137822793560033,480,0.17783676462648526,0.20662533525085117,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_rate_imu,30,3.0,542880,0.4928971455442006,0.33537569836200565,0.6981319735930894,0.5015316950848935,480,0.49400896589693033,0.5101490715823113,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_rate_imu,50,5.0,542880,0.46337500385078373,0.3133278852091019,0.8589313718674813,0.7089629533729558,480,0.7073874610596993,0.7106359633676852,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_rate_imu,100,10.0,542880,0.4334189666053971,0.2994334963233423,0.4364076754295744,0.01364996541291097,480,-0.0225474996276451,0.045159758017699864,0,True,6,0.13616535399341956,,,,unseen_heading
damped_persistence,heave_rate_imu,150,15.0,542880,0.46606247628575487,0.3129318805778428,0.6878237986118816,0.5408718932013565,480,0.5286734700425187,0.5539911418688211,0,True,6,0.13616535399341956,,,,unseen_heading
ar10,roll_imu,10,1.0,542880,0.07509114963376899,0.05833152382084492,2.6985610675040856,0.9992256933202562,480,0.9991488819939124,0.999286365495837,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_imu,20,2.0,542880,0.3023200630331739,0.22880774333028095,5.191027858910364,0.9966082235560868,480,0.9962785639244696,0.9968695075305969,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_imu,30,3.0,542880,0.699737371151804,0.5222833423567935,7.291137761642001,0.9907895779779593,480,0.989898100865513,0.9914970959419219,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_imu,50,5.0,542880,1.4530202557072815,1.041331409532223,9.760650010460157,0.977839178468658,480,0.9757597392667059,0.9794798253791777,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_imu,100,10.0,542880,1.9360505273914121,1.393882207159755,5.0273262178872296,0.8516938227217327,480,0.836187815371596,0.8633040845293691,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_imu,150,15.0,542880,2.838985276191952,1.990916237840767,7.374167970357992,0.8517822457654941,480,0.8436836001717586,0.8587846976120056,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_imu,10,1.0,542880,0.0756329047160098,0.05951372400052348,0.07017212762229766,-0.16169540320452525,480,-0.19601019487349947,-0.13034085689416097,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_imu,20,2.0,542880,0.2800812807307715,0.20712747212234278,0.12267707473241954,-4.212443304383185,480,-4.463148448324987,-3.9534491496104236,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_imu,30,3.0,542880,0.6007832118998138,0.40163407290973124,0.16069881098649122,-12.976880431364261,480,-13.973851604739297,-11.882976838749508,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_imu,50,5.0,542880,0.8253559521100218,0.48540099729248515,0.1770328950899934,-20.735750083193768,480,-22.51453239022749,-18.769422589633642,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_imu,100,10.0,542880,0.5898127207511776,0.38716545546031816,0.11018934913367359,-27.651610218587326,480,-29.25842669184187,-25.904068216310154,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_imu,150,15.0,542880,0.3808293255472474,0.2570980115193434,0.1423593302052436,-6.156305879739451,480,-6.618498591359404,-5.675746162418246,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_imu,10,1.0,542880,0.004519653433113056,0.003084116769274713,0.43606026730387726,0.9998925720630875,480,0.99988937126189,0.9998958740667311,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_imu,20,2.0,542880,0.03311265638745828,0.022640404900389977,0.8315698274257227,0.9984144110930548,480,0.99837207509096,0.998458351208991,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_imu,30,3.0,542880,0.10260602375971754,0.07095500227373984,1.1510778266627046,0.9920542235985873,480,0.991890379045806,0.9922195523501842,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_imu,50,5.0,542880,0.2771653869061399,0.19605838233636655,1.4712293274911479,0.9645090814126908,480,0.963936269364625,0.9649610070840321,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_imu,100,10.0,542880,0.5656218798249772,0.38376658565988997,0.7899604023666095,0.48732545227212165,480,0.46396097901448613,0.5059544842668585,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_imu,150,15.0,542880,0.6830202637814378,0.4735288645215964,1.1357286053592752,0.6383253680802372,480,0.6345104742288452,0.6418954587720209,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_rate_imu,10,1.0,542880,0.14158021612794633,0.10802779677595072,1.496810441564234,0.9910531216204721,480,0.9903027441577278,0.9916543307864057,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_rate_imu,20,2.0,542880,0.3348947867180236,0.2507102748314225,2.8699035942664333,0.9863829774209588,480,0.985236114532896,0.9873294321431217,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_rate_imu,30,3.0,542880,0.47183709630988646,0.3452516191929803,4.009937432526677,0.9861544895271563,480,0.9849878384623075,0.9870856508333513,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_rate_imu,50,5.0,542880,0.5204692292964018,0.3741959895308365,5.2850940338863674,0.990301944175714,480,0.9896484609865616,0.9908190038990101,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_rate_imu,100,10.0,542880,1.168342922870874,0.8294544887328056,2.641612470687322,0.8043848657263878,480,0.7876803232454193,0.817183005330141,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,roll_rate_imu,150,15.0,542880,1.6077396493654454,1.1228172049176726,4.093806745232199,0.845767190386061,480,0.8377822246020851,0.852826807529024,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_rate_imu,10,1.0,542880,0.13380146470197543,0.10200667776051657,0.05631446607411629,-4.645231984788365,480,-4.876027161667013,-4.404969741813571,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_rate_imu,20,2.0,542880,0.301639691880583,0.20124919977451367,0.09384900519446253,-9.33041170547079,480,-10.184655109473258,-8.433911066413469,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_rate_imu,30,3.0,542880,0.37526383774531263,0.228839633887622,0.11957724780030603,-8.848641398016728,480,-9.80968132827432,-7.84466958151768,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_rate_imu,50,5.0,542880,0.3444234980712253,0.25523405730638876,0.12246467526074634,-6.909770378654111,480,-7.249558399242306,-6.56582445950783,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_rate_imu,100,10.0,542880,0.35038639720006814,0.23558285156892353,0.08852671163804054,-14.665555880462728,480,-15.772428952500535,-13.468548470635703,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,pitch_rate_imu,150,15.0,542880,0.18144622075312555,0.133555106726288,0.09897888621513858,-2.360552843327731,480,-2.4941275126718025,-2.2225996972882993,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_rate_imu,10,1.0,542880,0.013680674846571313,0.009233808528288284,0.2692264697030541,0.9974178615239772,480,0.9973000942874507,0.9975403062001832,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_rate_imu,20,2.0,542880,0.058089381178616575,0.039800732023447916,0.5100375538939901,0.9870285301205991,480,0.9865317624981064,0.987566002896898,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_rate_imu,30,3.0,542880,0.11927602707437895,0.08309717280482105,0.6981319735930894,0.970810189699635,480,0.9698956010687997,0.9717776828246644,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_rate_imu,50,5.0,542880,0.16052041187624486,0.11661144566142471,0.8589313718674813,0.9650744221636981,480,0.9644604493442751,0.9655555569284463,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_rate_imu,100,10.0,542880,0.29823531463988673,0.21015081018575188,0.4364076754295744,0.5329822628787726,480,0.521940524692606,0.5423295834457329,0,True,54900,0.01783602000796236,,,,unseen_heading
ar10,heave_rate_imu,150,15.0,542880,0.419590335105676,0.2912736644203537,0.6878237986118816,0.6278683954472393,480,0.6171052823564117,0.6390489939473091,0,True,54900,0.01783602000796236,,,,unseen_heading
ar20,roll_imu,10,1.0,542880,0.05393343247962049,0.04226394863781908,2.6985610675040856,0.9996005599375408,480,0.9995581770831443,0.9996343700234951,0,True,108900,0.059994087991071865,,,,unseen_heading
ar20,roll_imu,20,2.0,542880,0.20742780021983795,0.15674476884259075,5.191027858910364,0.998403285739492,480,0.9982492842751893,0.9985303140451415,0,True,108900,0.059994087991071865,,,,unseen_heading
ar20,roll_imu,30,3.0,542880,0.4997746130087318,0.3698747318009993,7.291137761642001,0.9953015157540397,480,0.9948389382655843,0.995670155066381,0,True,108900,0.059994087991071865,,,,unseen_heading
ar20,roll_imu,50,5.0,542880,1.2148409909824613,0.864046662938713,9.760650010460157,0.9845089308047116,480,0.9830727212218747,0.9856598597776606,0,True,108900,0.059994087991071865,,,,unseen_heading
ar20,roll_imu,100,10.0,542880,1.7534529438834847,1.2447008645364928,5.0273262178872296,0.8783494443461577,480,0.8673725710416302,0.8863792956610431,0,True,108900,0.059994087991071865,,,,unseen_heading
